image_a,image_b,hamming_distance
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-11-_jpg.rf.750bb014eca4f7ca1928539618f49c07.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_97_jpg.rf.8dd4ce84c5264431ec20510fdec8ad50.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-11-_jpg.rf.750bb014eca4f7ca1928539618f49c07.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_derm_6_jpg.rf.81ea9d919ce5f608f3070a879fdd34c1.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-112-_jpg.rf.b8f273bce53aa377ea404755a5e0e016.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-92-_jpg.rf.f459690139856c2896ef542e07950db1.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-112-_jpg.rf.b8f273bce53aa377ea404755a5e0e016.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-92-_jpg.rf.f62c39864b64be85c8b9203816ac1c82.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-112-_jpg.rf.b8f273bce53aa377ea404755a5e0e016.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__preprocessed_HOTSPOT_039_jpg.rf.08d54d3a9949f4d1d2e77338121d9d54.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-112-_jpg.rf.b8f273bce53aa377ea404755a5e0e016.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_229_jpg.rf.8b14d5f03bf55261d4c6dccebb3914e1.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-112-_jpg.rf.b8f273bce53aa377ea404755a5e0e016.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_291_jpg.rf.a69eadc56c1dca9ac1a82c9b15c4532c.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-113-_jpg.rf.9335ce9bc000909af57fbae0e404e5fe.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-93-_jpg.rf.8f381d391422e633421157d42e65be3c.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-113-_jpg.rf.9335ce9bc000909af57fbae0e404e5fe.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-93-_jpg.rf.e42cf639dbbfaf6e0fa9566256acfb09.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-113-_jpg.rf.9335ce9bc000909af57fbae0e404e5fe.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_230_jpg.rf.7de0b44edf196f474beafdad13c3b1e8.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-114-_jpg.rf.cd8c70ad6e36a48b38cff76f446f3061.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-94-_jpg.rf.915b49c6cdf0be068e89a0299b763cb9.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-114-_jpg.rf.cd8c70ad6e36a48b38cff76f446f3061.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-94-_jpg.rf.dd30f4c082452155d61fa21a69ce4fdf.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-115-_jpg.rf.527de0a701ccbe01cdc9b91b769178cf.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-95-_jpg.rf.5054a543ed04c102a16d5f0caf7c8856.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-115-_jpg.rf.527de0a701ccbe01cdc9b91b769178cf.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-95-_jpg.rf.710b9bfd905775e1273c746ad09acb17.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-115-_jpg.rf.527de0a701ccbe01cdc9b91b769178cf.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__preprocessed_HOTSPOT_040_jpg.rf.e1dece50f6d5ceaf080d566ef532e536.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-115-_jpg.rf.527de0a701ccbe01cdc9b91b769178cf.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_236_jpg.rf.fe996b05466f3ce46b1b1b32a1ed88b5.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-115-_jpg.rf.527de0a701ccbe01cdc9b91b769178cf.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__1000010566_x16_jpg.rf.f766c96ecc135e7ee0bcf012c090a409.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-116-_jpg.rf.881e43056165aab8e34e5e9cba2fcd86.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-96-_jpg.rf.503fac79f9d7dc99c8a9d20bf3de97b8.jpg,2
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-116-_jpg.rf.881e43056165aab8e34e5e9cba2fcd86.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_237_jpg.rf.bf4281a750411060e0ab250d9b813220.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-12-_jpg.rf.6062590eb0b90482c4e6e41ce46c9fd1.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-12-_jpg.rf.efd7225a8e515e16052b8134962314b0.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-12-_jpg.rf.deb79244923a00ff17974e3187507527.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-9-_jpg.rf.f65e4cd18bc678a6239c79a008ae29df.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-12-_jpg.rf.deb79244923a00ff17974e3187507527.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__preprocessed_HOTSPOT_037_jpg.rf.52c64a1d29d5a5a98f4bcc219f541fe4.jpg,2
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-12-_jpg.rf.deb79244923a00ff17974e3187507527.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_178_jpg.rf.72b117ddc067194cc4326154bcc2088c.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-12-_jpg.rf.deb79244923a00ff17974e3187507527.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_289_jpg.rf.ba7753724c152be4300245d7c9d15ef0.jpg,2
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-13-_jpg.rf.0b22c854c4d7bfb95f9d3e8f634bf108.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-13-_jpg.rf.6a6d128156f41a58eb2bdd2ee8427e21.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-13-_jpg.rf.0b22c854c4d7bfb95f9d3e8f634bf108.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-16-_jpg.rf.0f1aa432cc2f0d6de117b6ed6100c4c3.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-13-_jpg.rf.6a6d128156f41a58eb2bdd2ee8427e21.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-16-_jpg.rf.0f1aa432cc2f0d6de117b6ed6100c4c3.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-13-_jpg.rf.f6894b97e6e6f721a2e8cc279411b1ee.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_179_jpg.rf.60a2774d7fe4d65c07571618bd74b290.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-14-_jpg.rf.39058837fb8446e376e0b3e1632d56a2.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-14-_jpg.rf.cb621b41f91b2aaed42d7bef395b63b2.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-14-_jpg.rf.39058837fb8446e376e0b3e1632d56a2.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-17-_jpg.rf.12a2ce4eebbb2cff25141a24eedce38f.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-14-_jpg.rf.cb621b41f91b2aaed42d7bef395b63b2.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\ringworm\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-17-_jpg.rf.12a2ce4eebbb2cff25141a24eedce38f.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-15-_jpg.rf.65512e7e557af99c5cf28de0908dc308.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-15-_jpg.rf.65d7046d3232d7b9e9d1dd8feda0ae4d.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-15-_jpg.rf.65512e7e557af99c5cf28de0908dc308.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__preprocessed_HOTSPOT_011_jpg.rf.e9f2f506582904bb1e9911ea9bfb498f.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-15-_jpg.rf.65d7046d3232d7b9e9d1dd8feda0ae4d.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__preprocessed_HOTSPOT_011_jpg.rf.e9f2f506582904bb1e9911ea9bfb498f.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-16-_jpg.rf.8a071fb21bc8caa9b44036bfc48d6b74.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-16-_jpg.rf.d96122954a96fda4e785080f22a5816c.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-16-_jpg.rf.8a071fb21bc8caa9b44036bfc48d6b74.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__preprocessed_HOTSPOT_012_jpg.rf.d7cc4d8a51eda95ee09cb83e758ac02d.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-16-_jpg.rf.8a071fb21bc8caa9b44036bfc48d6b74.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_262_jpg.rf.bc6e5d3685c193533cd2c41124673c9d.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-16-_jpg.rf.8a071fb21bc8caa9b44036bfc48d6b74.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_derm_30_jpg.rf.5884c83b9f00bba048fe803ecf338b9f.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-16-_jpg.rf.d96122954a96fda4e785080f22a5816c.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__preprocessed_HOTSPOT_012_jpg.rf.d7cc4d8a51eda95ee09cb83e758ac02d.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-16-_jpg.rf.d96122954a96fda4e785080f22a5816c.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_262_jpg.rf.bc6e5d3685c193533cd2c41124673c9d.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-16-_jpg.rf.d96122954a96fda4e785080f22a5816c.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_derm_30_jpg.rf.5884c83b9f00bba048fe803ecf338b9f.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-17-_jpg.rf.dc2fcf0d1e8e385348a46ae94e70687d.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-17-_jpg.rf.e3a12f091c647064b56ec38afcc585a6.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-18-_jpg.rf.ac31a077f2e8bb6fe3e78f6871badf45.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-18-_jpg.rf.b632a5e658145cf46984ce1770fb4099.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-18-_jpg.rf.ac31a077f2e8bb6fe3e78f6871badf45.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_180_jpg.rf.a63fb9365b317fdc783b7b00fbd6d1d8.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-18-_jpg.rf.b632a5e658145cf46984ce1770fb4099.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_180_jpg.rf.a63fb9365b317fdc783b7b00fbd6d1d8.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-19-_jpg.rf.3412a2f0c6c8a20e4b0aac2e6a83ac3b.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-19-_jpg.rf.6904753875a7a945532c0b10b39d2d58.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-19-_jpg.rf.3412a2f0c6c8a20e4b0aac2e6a83ac3b.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-24-_jpg.rf.72c7354b789cf1de9f17fafef1271aa4.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-19-_jpg.rf.3412a2f0c6c8a20e4b0aac2e6a83ac3b.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__preprocessed_HOTSPOT_013_jpg.rf.bbf6786b0432b36c8b699e2ece3a2955.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-19-_jpg.rf.6904753875a7a945532c0b10b39d2d58.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-24-_jpg.rf.72c7354b789cf1de9f17fafef1271aa4.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-19-_jpg.rf.6904753875a7a945532c0b10b39d2d58.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__preprocessed_HOTSPOT_013_jpg.rf.bbf6786b0432b36c8b699e2ece3a2955.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-2-_jpg.rf.0e5625547b66ae1b09e95215df80e81e.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-2-_jpg.rf.864e12d212c3b7d1497bf898f25b0a9d.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-2-_jpg.rf.0e5625547b66ae1b09e95215df80e81e.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-3-_jpg.rf.4e98c2a159845e67086bf88cdcb2f445.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-2-_jpg.rf.0e5625547b66ae1b09e95215df80e81e.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_177_jpg.rf.14b2911af0bb24456b64f8b4c224b7a4.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-2-_jpg.rf.864e12d212c3b7d1497bf898f25b0a9d.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-3-_jpg.rf.4e98c2a159845e67086bf88cdcb2f445.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-2-_jpg.rf.864e12d212c3b7d1497bf898f25b0a9d.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_177_jpg.rf.14b2911af0bb24456b64f8b4c224b7a4.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-20-_jpg.rf.b418e9e7cbb2986dfcd8804e0ec7a37a.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-20-_jpg.rf.cfdccb1c6a8ade93b1efc79801fe9903.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-21-_jpg.rf.778a9ec83d2178038d7cc09ef9411f4f.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_181_jpg.rf.8b4369b3e6cbd228fd3a574880238450.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-22-_jpg.rf.2a44f9d57241411b9d0e64cd89417036.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__preprocessed_HOTSPOT_014_jpg.rf.a3042156aea0930bb2ec59677c80d900.jpg,4
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-23-_jpg.rf.377b5892b4c34efc348f691e14d94889.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-23-_jpg.rf.fedd3ac5b778b1b23ecdee1a3618581a.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-24-_jpg.rf.2145b38125608f3ba1604a96fb78a01c.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-24-_jpg.rf.4f26afcca1be97ec560b41e4c5ee412c.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-24-_jpg.rf.72c7354b789cf1de9f17fafef1271aa4.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__preprocessed_HOTSPOT_013_jpg.rf.bbf6786b0432b36c8b699e2ece3a2955.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-25-_jpg.rf.2ae66f488acffc474de53a2dab0cc489.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-25-_jpg.rf.4cda0984359147a57d3f4836179d1c32.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-25-_jpg.rf.2ae66f488acffc474de53a2dab0cc489.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-25-_jpg.rf.d5b175eaccd38d7933b25d7f6e0e75a9.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-25-_jpg.rf.2ae66f488acffc474de53a2dab0cc489.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__preprocessed_HOTSPOT_015_jpg.rf.7d9ea7a3dc56b13e8db8948c5d8339f9.jpg,0
C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\hotspot\roboflow__dog-and-cat-skin-disease-identification-2__hotspot-25-_jpg.rf.2ae66f488acffc474de53a2dab0cc489.jpg,C:\Users\ashis\Desktop\ScanAI\dataset_manager\clean\skin\pyoderma\roboflow__dog-and-cat-skin-disease-identification-2__bacterial_183_jpg.rf.e2b9d2a0036b2a6b49b992f0c897d54c.jpg,0
